"region"	"age"	"Persons 2020"
"K-3401 Kongsvinger"	"53 years"	250
"K-3401 Kongsvinger"	"54 years"	283
"K-3401 Kongsvinger"	"55 years"	270
"K-3401 Kongsvinger"	"56 years"	234
"K-3401 Kongsvinger"	"57 years"	257
"K-3401 Kongsvinger"	"58 years"	245
"K-3401 Kongsvinger"	"59 years"	226
"K-3401 Kongsvinger"	"60 years"	240
"K-3401 Kongsvinger"	"61 years"	239
"K-3401 Kongsvinger"	"62 years"	235
"K-3401 Kongsvinger"	"63 years"	255
"K-3401 Kongsvinger"	"64 years"	245
"K-3401 Kongsvinger"	"65 years"	241
"K-3401 Kongsvinger"	"66 years"	270
"K-3401 Kongsvinger"	"67 years"	249
"K-3401 Kongsvinger"	"68 years"	230
"K-3401 Kongsvinger"	"69 years"	231
"K-3401 Kongsvinger"	"70 years"	242
"K-3401 Kongsvinger"	"71 years"	286
"K-3401 Kongsvinger"	"72 years"	252
"K-3401 Kongsvinger"	"73 years"	249
"K-3401 Kongsvinger"	"74 years"	228
"K-3401 Kongsvinger"	"75 years"	214
"K-3401 Kongsvinger"	"76 years"	196
"K-3401 Kongsvinger"	"77 years"	176
"K-3401 Kongsvinger"	"78 years"	129
"K-3401 Kongsvinger"	"79 years"	132
"K-3401 Kongsvinger"	"80 years"	120
"K-3401 Kongsvinger"	"81 years"	112
"K-3401 Kongsvinger"	"82 years"	87
"K-3401 Kongsvinger"	"83 years"	83
"K-3401 Kongsvinger"	"84 years"	78
"K-3401 Kongsvinger"	"85 years"	76
"K-3401 Kongsvinger"	"86 years"	76
"K-3401 Kongsvinger"	"87 years"	63
"K-3401 Kongsvinger"	"88 years"	54
"K-3401 Kongsvinger"	"89 years"	42
"K-3401 Kongsvinger"	"90 years"	27
"K-3401 Kongsvinger"	"91 years"	33
"K-3401 Kongsvinger"	"92 years"	27
"K-3401 Kongsvinger"	"93 years"	23
"K-3401 Kongsvinger"	"94 years"	22
"K-3401 Kongsvinger"	"95 years"	19
"K-3401 Kongsvinger"	"96 years"	4
"K-3401 Kongsvinger"	"97 years"	3
"K-3401 Kongsvinger"	"98 years"	3
"K-3401 Kongsvinger"	"99 years"	2
"K-3401 Kongsvinger"	"100 years"	1
"K-3401 Kongsvinger"	"101 years"	0
"K-3401 Kongsvinger"	"102 years"	0
"K-3401 Kongsvinger"	"103 years"	0
"K-3401 Kongsvinger"	"104 years"	0
"K-3401 Kongsvinger"	"105 years or older"	0
"K-3403 Hamar"	"0 years"	247
"K-3403 Hamar"	"1 year"	277
"K-3403 Hamar"	"2 years"	304
"K-3403 Hamar"	"3 years"	290
"K-3403 Hamar"	"4 years"	306
"K-3403 Hamar"	"5 years"	298
"K-3403 Hamar"	"6 years"	323
"K-3403 Hamar"	"7 years"	335
"K-3403 Hamar"	"8 years"	313
"K-3403 Hamar"	"9 years"	360
"K-3403 Hamar"	"10 years"	375
"K-3403 Hamar"	"11 years"	340
"K-3403 Hamar"	"12 years"	362
"K-3403 Hamar"	"13 years"	368
"K-3403 Hamar"	"14 years"	353
"K-3403 Hamar"	"15 years"	334
"K-3403 Hamar"	"16 years"	344
"K-3403 Hamar"	"17 years"	362
"K-3403 Hamar"	"18 years"	348
"K-3403 Hamar"	"19 years"	410
"K-3403 Hamar"	"20 years"	377
"K-3403 Hamar"	"21 years"	396
"K-3403 Hamar"	"22 years"	427
"K-3403 Hamar"	"23 years"	430
"K-3403 Hamar"	"24 years"	394
"K-3403 Hamar"	"25 years"	428
"K-3403 Hamar"	"26 years"	411
"K-3403 Hamar"	"27 years"	386
"K-3403 Hamar"	"28 years"	419
"K-3403 Hamar"	"29 years"	384
"K-3403 Hamar"	"30 years"	375
"K-3403 Hamar"	"31 years"	373
"K-3403 Hamar"	"32 years"	370
"K-3403 Hamar"	"33 years"	372
"K-3403 Hamar"	"34 years"	386
"K-3403 Hamar"	"35 years"	381
"K-3403 Hamar"	"36 years"	383
"K-3403 Hamar"	"37 years"	364
"K-3403 Hamar"	"38 years"	323
"K-3403 Hamar"	"39 years"	385
"K-3403 Hamar"	"40 years"	414
"K-3403 Hamar"	"41 years"	359
"K-3403 Hamar"	"42 years"	385
"K-3403 Hamar"	"43 years"	396
"K-3403 Hamar"	"44 years"	398
"K-3403 Hamar"	"45 years"	381
"K-3403 Hamar"	"46 years"	386
"K-3403 Hamar"	"47 years"	441
"K-3403 Hamar"	"48 years"	403
"K-3403 Hamar"	"49 years"	427
"K-3403 Hamar"	"50 years"	442
"K-3403 Hamar"	"51 years"	389
"K-3403 Hamar"	"52 years"	424
"K-3403 Hamar"	"53 years"	403
"K-3403 Hamar"	"54 years"	432
"K-3403 Hamar"	"55 years"	396
"K-3403 Hamar"	"56 years"	379
"K-3403 Hamar"	"57 years"	390
"K-3403 Hamar"	"58 years"	402
"K-3403 Hamar"	"59 years"	397
"K-3403 Hamar"	"60 years"	402
"K-3403 Hamar"	"61 years"	405
"K-3403 Hamar"	"62 years"	378
"K-3403 Hamar"	"63 years"	386
"K-3403 Hamar"	"64 years"	428
"K-3403 Hamar"	"65 years"	403
"K-3403 Hamar"	"66 years"	369
"K-3403 Hamar"	"67 years"	422
"K-3403 Hamar"	"68 years"	333
"K-3403 Hamar"	"69 years"	390
"K-3403 Hamar"	"70 years"	409
"K-3403 Hamar"	"71 years"	374
"K-3403 Hamar"	"72 years"	412
"K-3403 Hamar"	"73 years"	396
"K-3403 Hamar"	"74 years"	351
"K-3403 Hamar"	"75 years"	297
"K-3403 Hamar"	"76 years"	307
"K-3403 Hamar"	"77 years"	246
"K-3403 Hamar"	"78 years"	223
"K-3403 Hamar"	"79 years"	202
"K-3403 Hamar"	"80 years"	212
"K-3403 Hamar"	"81 years"	182
"K-3403 Hamar"	"82 years"	142
"K-3403 Hamar"	"83 years"	139
"K-3403 Hamar"	"84 years"	120
"K-3403 Hamar"	"85 years"	135
"K-3403 Hamar"	"86 years"	127
"K-3403 Hamar"	"87 years"	128
"K-3403 Hamar"	"88 years"	99
"K-3403 Hamar"	"89 years"	105
"K-3403 Hamar"	"90 years"	81
"K-3403 Hamar"	"91 years"	63
"K-3403 Hamar"	"92 years"	64
"K-3403 Hamar"	"93 years"	38
"K-3403 Hamar"	"94 years"	42
"K-3403 Hamar"	"95 years"	35
"K-3403 Hamar"	"96 years"	17
"K-3403 Hamar"	"97 years"	26
"K-3403 Hamar"	"98 years"	9
"K-3403 Hamar"	"99 years"	7
"K-3403 Hamar"	"100 years"	3
"K-3403 Hamar"	"101 years"	2
"K-3403 Hamar"	"102 years"	1
"K-3403 Hamar"	"103 years"	0
"K-3403 Hamar"	"104 years"	1
"K-3403 Hamar"	"105 years or older"	1
"K-3405 Lillehammer"	"0 years"	249
"K-3405 Lillehammer"	"1 year"	261
"K-3405 Lillehammer"	"2 years"	256
"K-3405 Lillehammer"	"3 years"	270
"K-3405 Lillehammer"	"4 years"	266
"K-3405 Lillehammer"	"5 years"	322
"K-3405 Lillehammer"	"6 years"	273
"K-3405 Lillehammer"	"7 years"	299
"K-3405 Lillehammer"	"8 years"	324
"K-3405 Lillehammer"	"9 years"	300
"K-3405 Lillehammer"	"10 years"	316
"K-3405 Lillehammer"	"11 years"	335
"K-3405 Lillehammer"	"12 years"	297
"K-3405 Lillehammer"	"13 years"	338
"K-3405 Lillehammer"	"14 years"	314
"K-3405 Lillehammer"	"15 years"	310
"K-3405 Lillehammer"	"16 years"	341
"K-3405 Lillehammer"	"17 years"	319
"K-3405 Lillehammer"	"18 years"	360
"K-3405 Lillehammer"	"19 years"	396
"K-3405 Lillehammer"	"20 years"	429
"K-3405 Lillehammer"	"21 years"	467
"K-3405 Lillehammer"	"22 years"	436
"K-3405 Lillehammer"	"23 years"	456
"K-3405 Lillehammer"	"24 years"	415
"K-3405 Lillehammer"	"25 years"	395
"K-3405 Lillehammer"	"26 years"	397
"K-3405 Lillehammer"	"27 years"	408
"K-3405 Lillehammer"	"28 years"	397
"K-3405 Lillehammer"	"29 years"	344
"K-3405 Lillehammer"	"30 years"	385
"K-3405 Lillehammer"	"31 years"	380
"K-3405 Lillehammer"	"32 years"	331
"K-3405 Lillehammer"	"33 years"	317
"K-3405 Lillehammer"	"34 years"	279
"K-3405 Lillehammer"	"35 years"	297
"K-3405 Lillehammer"	"36 years"	318
"K-3405 Lillehammer"	"37 years"	305
"K-3405 Lillehammer"	"38 years"	333
"K-3405 Lillehammer"	"39 years"	311
"K-3405 Lillehammer"	"40 years"	337
"K-3405 Lillehammer"	"41 years"	339
"K-3405 Lillehammer"	"42 years"	318
"K-3405 Lillehammer"	"43 years"	296
"K-3405 Lillehammer"	"44 years"	363
"K-3405 Lillehammer"	"45 years"	375
"K-3405 Lillehammer"	"46 years"	373
"K-3405 Lillehammer"	"47 years"	349
"K-3405 Lillehammer"	"48 years"	388
"K-3405 Lillehammer"	"49 years"	374
"K-3405 Lillehammer"	"50 years"	387
"K-3405 Lillehammer"	"51 years"	412
"K-3405 Lillehammer"	"52 years"	401
"K-3405 Lillehammer"	"53 years"	391
"K-3405 Lillehammer"	"54 years"	345
"K-3405 Lillehammer"	"55 years"	370
"K-3405 Lillehammer"	"56 years"	344
"K-3405 Lillehammer"	"57 years"	371
"K-3405 Lillehammer"	"58 years"	356
"K-3405 Lillehammer"	"59 years"	369
"K-3405 Lillehammer"	"60 years"	359
"K-3405 Lillehammer"	"61 years"	352
"K-3405 Lillehammer"	"62 years"	367
"K-3405 Lillehammer"	"63 years"	342
"K-3405 Lillehammer"	"64 years"	344
"K-3405 Lillehammer"	"65 years"	356
"K-3405 Lillehammer"	"66 years"	319
"K-3405 Lillehammer"	"67 years"	332
"K-3405 Lillehammer"	"68 years"	294
"K-3405 Lillehammer"	"69 years"	278
"K-3405 Lillehammer"	"70 years"	332
"K-3405 Lillehammer"	"71 years"	274
"K-3405 Lillehammer"	"72 years"	342
"K-3405 Lillehammer"	"73 years"	317
"K-3405 Lillehammer"	"74 years"	299
"K-3405 Lillehammer"	"75 years"	282
"K-3405 Lillehammer"	"76 years"	219
"K-3405 Lillehammer"	"77 years"	234
"K-3405 Lillehammer"	"78 years"	186
"K-3405 Lillehammer"	"79 years"	195
"K-3405 Lillehammer"	"80 years"	180
"K-3405 Lillehammer"	"81 years"	154
"K-3405 Lillehammer"	"82 years"	150
"K-3405 Lillehammer"	"83 years"	142
"K-3405 Lillehammer"	"84 years"	126
"K-3405 Lillehammer"	"85 years"	101
"K-3405 Lillehammer"	"86 years"	103
"K-3405 Lillehammer"	"87 years"	95
"K-3405 Lillehammer"	"88 years"	99
"K-3405 Lillehammer"	"89 years"	81
"K-3405 Lillehammer"	"90 years"	69
"K-3405 Lillehammer"	"91 years"	44
"K-3405 Lillehammer"	"92 years"	43
"K-3405 Lillehammer"	"93 years"	40
"K-3405 Lillehammer"	"94 years"	22
"K-3405 Lillehammer"	"95 years"	15
"K-3405 Lillehammer"	"96 years"	17
"K-3405 Lillehammer"	"97 years"	14
"K-3405 Lillehammer"	"98 years"	8
"K-3405 Lillehammer"	"99 years"	8
"K-3405 Lillehammer"	"100 years"	3
"K-3405 Lillehammer"	"101 years"	3
"K-3405 Lillehammer"	"102 years"	0
"K-3405 Lillehammer"	"103 years"	0
"K-3405 Lillehammer"	"104 years"	1
"K-3405 Lillehammer"	"105 years or older"	0
"K-3407 Gjøvik"	"0 years"	233
"K-3407 Gjøvik"	"1 year"	246
"K-3407 Gjøvik"	"2 years"	255
"K-3407 Gjøvik"	"3 years"	301
"K-3407 Gjøvik"	"4 years"	306
"K-3407 Gjøvik"	"5 years"	324
"K-3407 Gjøvik"	"6 years"	294
"K-3407 Gjøvik"	"7 years"	347
"K-3407 Gjøvik"	"8 years"	329
"K-3407 Gjøvik"	"9 years"	359
"K-3407 Gjøvik"	"10 years"	340
"K-3407 Gjøvik"	"11 years"	349
"K-3407 Gjøvik"	"12 years"	341
"K-3407 Gjøvik"	"13 years"	344
"K-3407 Gjøvik"	"14 years"	349
"K-3407 Gjøvik"	"15 years"	336
"K-3407 Gjøvik"	"16 years"	361
"K-3407 Gjøvik"	"17 years"	361
"K-3407 Gjøvik"	"18 years"	364
"K-3407 Gjøvik"	"19 years"	453
"K-3407 Gjøvik"	"20 years"	442
"K-3407 Gjøvik"	"21 years"	482
"K-3407 Gjøvik"	"22 years"	507
"K-3407 Gjøvik"	"23 years"	479
"K-3407 Gjøvik"	"24 years"	453
"K-3407 Gjøvik"	"25 years"	387
"K-3407 Gjøvik"	"26 years"	393
"K-3407 Gjøvik"	"27 years"	394
"K-3407 Gjøvik"	"28 years"	361
"K-3407 Gjøvik"	"29 years"	415
"K-3407 Gjøvik"	"30 years"	394
"K-3407 Gjøvik"	"31 years"	334
"K-3407 Gjøvik"	"32 years"	371
"K-3407 Gjøvik"	"33 years"	349
"K-3407 Gjøvik"	"34 years"	355
"K-3407 Gjøvik"	"35 years"	349
"K-3407 Gjøvik"	"36 years"	370
"K-3407 Gjøvik"	"37 years"	375
"K-3407 Gjøvik"	"38 years"	358
"K-3407 Gjøvik"	"39 years"	346
"K-3407 Gjøvik"	"40 years"	350
"K-3407 Gjøvik"	"41 years"	365
"K-3407 Gjøvik"	"42 years"	356
"K-3407 Gjøvik"	"43 years"	409
"K-3407 Gjøvik"	"44 years"	391
"K-3407 Gjøvik"	"45 years"	417
"K-3407 Gjøvik"	"46 years"	436
"K-3407 Gjøvik"	"47 years"	412
"K-3407 Gjøvik"	"48 years"	422
"K-3407 Gjøvik"	"49 years"	435
"K-3407 Gjøvik"	"50 years"	427
"K-3407 Gjøvik"	"51 years"	427
"K-3407 Gjøvik"	"52 years"	404
"K-3407 Gjøvik"	"53 years"	412
"K-3407 Gjøvik"	"54 years"	406
"K-3407 Gjøvik"	"55 years"	412
"K-3407 Gjøvik"	"56 years"	418
"K-3407 Gjøvik"	"57 years"	383
"K-3407 Gjøvik"	"58 years"	383
"K-3407 Gjøvik"	"59 years"	381
"K-3407 Gjøvik"	"60 years"	376
"K-3407 Gjøvik"	"61 years"	372
"K-3407 Gjøvik"	"62 years"	402
"K-3407 Gjøvik"	"63 years"	369
"K-3407 Gjøvik"	"64 years"	364
"K-3407 Gjøvik"	"65 years"	356
"K-3407 Gjøvik"	"66 years"	357
"K-3407 Gjøvik"	"67 years"	339
"K-3407 Gjøvik"	"68 years"	365
"K-3407 Gjøvik"	"69 years"	344
"K-3407 Gjøvik"	"70 years"	333
"K-3407 Gjøvik"	"71 years"	339
"K-3407 Gjøvik"	"72 years"	323
"K-3407 Gjøvik"	"73 years"	352
"K-3407 Gjøvik"	"74 years"	327
"K-3407 Gjøvik"	"75 years"	290
"K-3407 Gjøvik"	"76 years"	299
"K-3407 Gjøvik"	"77 years"	241
"K-3407 Gjøvik"	"78 years"	197
"K-3407 Gjøvik"	"79 years"	211
"K-3407 Gjøvik"	"80 years"	168
"K-3407 Gjøvik"	"81 years"	164
"K-3407 Gjøvik"	"82 years"	131
"K-3407 Gjøvik"	"83 years"	140
"K-3407 Gjøvik"	"84 years"	114
"K-3407 Gjøvik"	"85 years"	102
"K-3407 Gjøvik"	"86 years"	94
"K-3407 Gjøvik"	"87 years"	99
"K-3407 Gjøvik"	"88 years"	87
"K-3407 Gjøvik"	"89 years"	68
"K-3407 Gjøvik"	"90 years"	63
"K-3407 Gjøvik"	"91 years"	60
"K-3407 Gjøvik"	"92 years"	46
"K-3407 Gjøvik"	"93 years"	34
"K-3407 Gjøvik"	"94 years"	24
"K-3407 Gjøvik"	"95 years"	19
"K-3407 Gjøvik"	"96 years"	21
"K-3407 Gjøvik"	"97 years"	6
"K-3407 Gjøvik"	"98 years"	3
"K-3407 Gjøvik"	"99 years"	5
"K-3407 Gjøvik"	"100 years"	1
"K-3407 Gjøvik"	"101 years"	3
"K-3407 Gjøvik"	"102 years"	0
"K-3407 Gjøvik"	"103 years"	0
"K-3407 Gjøvik"	"104 years"	0
"K-3407 Gjøvik"	"105 years or older"	0
"K-3411 Ringsaker"	"0 years"	328
"K-3411 Ringsaker"	"1 year"	342
"K-3411 Ringsaker"	"2 years"	368
"K-3411 Ringsaker"	"3 years"	360
"K-3411 Ringsaker"	"4 years"	323
"K-3411 Ringsaker"	"5 years"	343
"K-3411 Ringsaker"	"6 years"	330
"K-3411 Ringsaker"	"7 years"	388
"K-3411 Ringsaker"	"8 years"	398
"K-3411 Ringsaker"	"9 years"	400
"K-3411 Ringsaker"	"10 years"	445
"K-3411 Ringsaker"	"11 years"	454
"K-3411 Ringsaker"	"12 years"	404
"K-3411 Ringsaker"	"13 years"	415
"K-3411 Ringsaker"	"14 years"	379
"K-3411 Ringsaker"	"15 years"	433
"K-3411 Ringsaker"	"16 years"	404
"K-3411 Ringsaker"	"17 years"	379
"K-3411 Ringsaker"	"18 years"	427
"K-3411 Ringsaker"	"19 years"	454
"K-3411 Ringsaker"	"20 years"	418
"K-3411 Ringsaker"	"21 years"	393
"K-3411 Ringsaker"	"22 years"	414
"K-3411 Ringsaker"	"23 years"	404
"K-3411 Ringsaker"	"24 years"	366
"K-3411 Ringsaker"	"25 years"	367
"K-3411 Ringsaker"	"26 years"	391
"K-3411 Ringsaker"	"27 years"	453
"K-3411 Ringsaker"	"28 years"	454
"K-3411 Ringsaker"	"29 years"	463
"K-3411 Ringsaker"	"30 years"	410
"K-3411 Ringsaker"	"31 years"	427
"K-3411 Ringsaker"	"32 years"	439
"K-3411 Ringsaker"	"33 years"	395
"K-3411 Ringsaker"	"34 years"	416
"K-3411 Ringsaker"	"35 years"	405
"K-3411 Ringsaker"	"36 years"	448
"K-3411 Ringsaker"	"37 years"	431
"K-3411 Ringsaker"	"38 years"	377
"K-3411 Ringsaker"	"39 years"	432
"K-3411 Ringsaker"	"40 years"	422
"K-3411 Ringsaker"	"41 years"	391
"K-3411 Ringsaker"	"42 years"	431
"K-3411 Ringsaker"	"43 years"	455
"K-3411 Ringsaker"	"44 years"	418
"K-3411 Ringsaker"	"45 years"	446
"K-3411 Ringsaker"	"46 years"	498
"K-3411 Ringsaker"	"47 years"	504
"K-3411 Ringsaker"	"48 years"	528
"K-3411 Ringsaker"	"49 years"	522
"K-3411 Ringsaker"	"50 years"	501
"K-3411 Ringsaker"	"51 years"	515
"K-3411 Ringsaker"	"52 years"	487
"K-3411 Ringsaker"	"53 years"	551
"K-3411 Ringsaker"	"54 years"	488
"K-3411 Ringsaker"	"55 years"	506
"K-3411 Ringsaker"	"56 years"	525
"K-3411 Ringsaker"	"57 years"	504
"K-3411 Ringsaker"	"58 years"	479
"K-3411 Ringsaker"	"59 years"	454
"K-3411 Ringsaker"	"60 years"	450
"K-3411 Ringsaker"	"61 years"	440
"K-3411 Ringsaker"	"62 years"	432
"K-3411 Ringsaker"	"63 years"	440
"K-3411 Ringsaker"	"64 years"	399
"K-3411 Ringsaker"	"65 years"	391
"K-3411 Ringsaker"	"66 years"	396
"K-3411 Ringsaker"	"67 years"	402
"K-3411 Ringsaker"	"68 years"	374
"K-3411 Ringsaker"	"69 years"	403
"K-3411 Ringsaker"	"70 years"	362
"K-3411 Ringsaker"	"71 years"	403
"K-3411 Ringsaker"	"72 years"	409
"K-3411 Ringsaker"	"73 years"	402
"K-3411 Ringsaker"	"74 years"	344
"K-3411 Ringsaker"	"75 years"	328
"K-3411 Ringsaker"	"76 years"	283
"K-3411 Ringsaker"	"77 years"	272
"K-3411 Ringsaker"	"78 years"	253
"K-3411 Ringsaker"	"79 years"	210
"K-3411 Ringsaker"	"80 years"	218
"K-3411 Ringsaker"	"81 years"	183
"K-3411 Ringsaker"	"82 years"	176
"K-3411 Ringsaker"	"83 years"	140
"K-3411 Ringsaker"	"84 years"	137
"K-3411 Ringsaker"	"85 years"	134
"K-3411 Ringsaker"	"86 years"	102
"K-3411 Ringsaker"	"87 years"	104
"K-3411 Ringsaker"	"88 years"	90
"K-3411 Ringsaker"	"89 years"	95
"K-3411 Ringsaker"	"90 years"	61
"K-3411 Ringsaker"	"91 years"	48
"K-3411 Ringsaker"	"92 years"	50
"K-3411 Ringsaker"	"93 years"	39
"K-3411 Ringsaker"	"94 years"	25
"K-3411 Ringsaker"	"95 years"	22
"K-3411 Ringsaker"	"96 years"	17
"K-3411 Ringsaker"	"97 years"	14
"K-3411 Ringsaker"	"98 years"	2
"K-3411 Ringsaker"	"99 years"	6
"K-3411 Ringsaker"	"100 years"	3
"K-3411 Ringsaker"	"101 years"	3
"K-3411 Ringsaker"	"102 years"	0
"K-3411 Ringsaker"	"103 years"	0
"K-3411 Ringsaker"	"104 years"	2
"K-3411 Ringsaker"	"105 years or older"	2
"K-3412 Løten"	"0 years"	63
"K-3412 Løten"	"1 year"	73
"K-3412 Løten"	"2 years"	73
"K-3412 Løten"	"3 years"	75
"K-3412 Løten"	"4 years"	79
"K-3412 Løten"	"5 years"	74
"K-3412 Løten"	"6 years"	83
"K-3412 Løten"	"7 years"	96
"K-3412 Løten"	"8 years"	92
"K-3412 Løten"	"9 years"	81
"K-3412 Løten"	"10 years"	92
"K-3412 Løten"	"11 years"	88
"K-3412 Løten"	"12 years"	91
"K-3412 Løten"	"13 years"	99
"K-3412 Løten"	"14 years"	75
"K-3412 Løten"	"15 years"	98
"K-3412 Løten"	"16 years"	83
"K-3412 Løten"	"17 years"	82
"K-3412 Løten"	"18 years"	91
"K-3412 Løten"	"19 years"	82
"K-3412 Løten"	"20 years"	77
"K-3412 Løten"	"21 years"	83
"K-3412 Løten"	"22 years"	86
"K-3412 Løten"	"23 years"	88
"K-3412 Løten"	"24 years"	81
"K-3412 Løten"	"25 years"	84
"K-3412 Løten"	"26 years"	97
"K-3412 Løten"	"27 years"	85
"K-3412 Løten"	"28 years"	83
"K-3412 Løten"	"29 years"	93
"K-3412 Løten"	"30 years"	97
"K-3412 Løten"	"31 years"	98
"K-3412 Løten"	"32 years"	91
"K-3412 Løten"	"33 years"	85
"K-3412 Løten"	"34 years"	107
"K-3412 Løten"	"35 years"	114
"K-3412 Løten"	"36 years"	103
"K-3412 Løten"	"37 years"	105
"K-3412 Løten"	"38 years"	86
"K-3412 Løten"	"39 years"	96
"K-3412 Løten"	"40 years"	83
"K-3412 Løten"	"41 years"	88
"K-3412 Løten"	"42 years"	101
"K-3412 Løten"	"43 years"	92
"K-3412 Løten"	"44 years"	88
"K-3412 Løten"	"45 years"	91
"K-3412 Løten"	"46 years"	90
"K-3412 Løten"	"47 years"	105
"K-3412 Løten"	"48 years"	115
"K-3412 Løten"	"49 years"	92
"K-3412 Løten"	"50 years"	124
"K-3412 Løten"	"51 years"	100
"K-3412 Løten"	"52 years"	100
"K-3412 Løten"	"53 years"	124
"K-3412 Løten"	"54 years"	107
"K-3412 Løten"	"55 years"	103
"K-3412 Løten"	"56 years"	105
"K-3412 Løten"	"57 years"	108
"K-3412 Løten"	"58 years"	101
"K-3412 Løten"	"59 years"	106
"K-3412 Løten"	"60 years"	103
"K-3412 Løten"	"61 years"	105
"K-3412 Løten"	"62 years"	110
"K-3412 Løten"	"63 years"	111
"K-3412 Løten"	"64 years"	112
"K-3412 Løten"	"65 years"	87
"K-3412 Løten"	"66 years"	99
"K-3412 Løten"	"67 years"	93
"K-3412 Løten"	"68 years"	90
"K-3412 Løten"	"69 years"	101
"K-3412 Løten"	"70 years"	93
"K-3412 Løten"	"71 years"	88
"K-3412 Løten"	"72 years"	94
"K-3412 Løten"	"73 years"	95
"K-3412 Løten"	"74 years"	74
"K-3412 Løten"	"75 years"	93
"K-3412 Løten"	"76 years"	68
"K-3412 Løten"	"77 years"	68
"K-3412 Løten"	"78 years"	50
"K-3412 Løten"	"79 years"	51
"K-3412 Løten"	"80 years"	45
"K-3412 Løten"	"81 years"	45
"K-3412 Løten"	"82 years"	38
"K-3412 Løten"	"83 years"	31
"K-3412 Løten"	"84 years"	25
"K-3412 Løten"	"85 years"	23
"K-3412 Løten"	"86 years"	34
"K-3412 Løten"	"87 years"	12
"K-3412 Løten"	"88 years"	16
"K-3412 Løten"	"89 years"	23
"K-3412 Løten"	"90 years"	10
"K-3412 Løten"	"91 years"	9
"K-3412 Løten"	"92 years"	8
"K-3412 Løten"	"93 years"	12
"K-3412 Løten"	"94 years"	6
"K-3412 Løten"	"95 years"	5
"K-3412 Løten"	"96 years"	5
"K-3412 Løten"	"97 years"	3
"K-3412 Løten"	"98 years"	5
"K-3412 Løten"	"99 years"	1
"K-3412 Løten"	"100 years"	1
"K-3412 Løten"	"101 years"	0
"K-3412 Løten"	"102 years"	0
"K-3412 Løten"	"103 years"	0
"K-3412 Løten"	"104 years"	0
"K-3412 Løten"	"105 years or older"	0
"K-3413 Stange"	"0 years"	210
"K-3413 Stange"	"1 year"	226
"K-3413 Stange"	"2 years"	217
"K-3413 Stange"	"3 years"	244
"K-3413 Stange"	"4 years"	240
"K-3413 Stange"	"5 years"	245
"K-3413 Stange"	"6 years"	274
"K-3413 Stange"	"7 years"	257
"K-3413 Stange"	"8 years"	252
"K-3413 Stange"	"9 years"	236
"K-3413 Stange"	"10 years"	252
"K-3413 Stange"	"11 years"	203
"K-3413 Stange"	"12 years"	236
"K-3413 Stange"	"13 years"	222
"K-3413 Stange"	"14 years"	222
"K-3413 Stange"	"15 years"	248
"K-3413 Stange"	"16 years"	246
"K-3413 Stange"	"17 years"	240
"K-3413 Stange"	"18 years"	256
"K-3413 Stange"	"19 years"	265
"K-3413 Stange"	"20 years"	240
"K-3413 Stange"	"21 years"	212
"K-3413 Stange"	"22 years"	257
"K-3413 Stange"	"23 years"	244
"K-3413 Stange"	"24 years"	248
"K-3413 Stange"	"25 years"	224
"K-3413 Stange"	"26 years"	242
"K-3413 Stange"	"27 years"	202
"K-3413 Stange"	"28 years"	239
"K-3413 Stange"	"29 years"	254
"K-3413 Stange"	"30 years"	268
"K-3413 Stange"	"31 years"	297
"K-3413 Stange"	"32 years"	280
"K-3413 Stange"	"33 years"	261
"K-3413 Stange"	"34 years"	242
"K-3413 Stange"	"35 years"	289
"K-3413 Stange"	"36 years"	232
"K-3413 Stange"	"37 years"	252
"K-3413 Stange"	"38 years"	249
"K-3413 Stange"	"39 years"	249
"K-3413 Stange"	"40 years"	286
"K-3413 Stange"	"41 years"	280
"K-3413 Stange"	"42 years"	232
"K-3413 Stange"	"43 years"	248
"K-3413 Stange"	"44 years"	272
"K-3413 Stange"	"45 years"	282
"K-3413 Stange"	"46 years"	298
"K-3413 Stange"	"47 years"	294
"K-3413 Stange"	"48 years"	297
"K-3413 Stange"	"49 years"	338
"K-3413 Stange"	"50 years"	308
"K-3413 Stange"	"51 years"	276
"K-3413 Stange"	"52 years"	328
"K-3413 Stange"	"53 years"	293
"K-3413 Stange"	"54 years"	305
"K-3413 Stange"	"55 years"	265
"K-3413 Stange"	"56 years"	305
"K-3413 Stange"	"57 years"	270
"K-3413 Stange"	"58 years"	254
"K-3413 Stange"	"59 years"	273
"K-3413 Stange"	"60 years"	278
"K-3413 Stange"	"61 years"	261
"K-3413 Stange"	"62 years"	286
"K-3413 Stange"	"63 years"	255
"K-3413 Stange"	"64 years"	276
"K-3413 Stange"	"65 years"	267
"K-3413 Stange"	"66 years"	293
"K-3413 Stange"	"67 years"	245
"K-3413 Stange"	"68 years"	234
"K-3413 Stange"	"69 years"	237
"K-3413 Stange"	"70 years"	255
"K-3413 Stange"	"71 years"	233
"K-3413 Stange"	"72 years"	252
"K-3413 Stange"	"73 years"	224
"K-3413 Stange"	"74 years"	221
"K-3413 Stange"	"75 years"	180
"K-3413 Stange"	"76 years"	174
"K-3413 Stange"	"77 years"	142
"K-3413 Stange"	"78 years"	133
"K-3413 Stange"	"79 years"	147
"K-3413 Stange"	"80 years"	108
"K-3413 Stange"	"81 years"	115
"K-3413 Stange"	"82 years"	94
"K-3413 Stange"	"83 years"	103
"K-3413 Stange"	"84 years"	63
